Rank,playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,BB,1B,2B,3B,HR,ROE,K,HBP,FO,GO,LO,Popup#
1026,1198829824,E. Iannuzzi,Ethan Iannuzzi,Iannuzzi,LF,Virginia Commonwealth University,VCU,730179328,VCU,BBC,R,R,2,1,2,0,0,1,4,1,0,2,1,1
1026,1153321472,D. Culbertson,Drew Culbertson,Culbertson,SS,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,1,4,0,0,0,0,5,1,1,1,2,1
1026,1207755264,T. Moore,Tucker Moore,Moore,LF,University of Missouri,MIZZ,4806,Missouri,BBC,S,R,4,4,0,0,0,0,2,1,2,2,0,1
1026,1111046144,B. Renck,Brady Renck,Renck,3B,Pepperdine University,PEPP,730338304,Pepperdine,BBC,L,R,1,3,0,0,0,1,2,0,0,3,0,1
1026,1310643968,J. Brown,Jake Brown,Brown,RF,Louisiana State University,LSU,5323,Louisiana State,BBC,L,L,2,1,1,0,0,0,2,2,0,2,0,1
1026,1092686080,H. Keen,Hunter Keen,Keen,SS,Radford University,RAD,730267392,Radford,BBC,R,R,2,4,2,0,0,0,3,0,2,4,2,1
1026,1214087680,B. Williams,Ben Williams,Williams,LF,Radford University,RAD,730267392,Radford,BBC,R,L,3,1,0,0,0,0,4,0,1,4,3,1
1026,1238033920,D. Biggerstaff,Drew Biggerstaff,Biggerstaff,C,Radford University,RAD,730267392,Radford,BBC,R,R,2,2,1,0,0,0,2,2,1,2,0,1
1026,1101481984,T. Kemp,Tyriq Kemp,Kemp,SS,Baylor University,BAY,3033,Baylor,BBC,L,R,0,5,0,0,0,0,3,0,0,4,0,1
1026,1213266944,C. Foster,Cam Foster,Foster,3B,Liberty University,LIB,730156288,Liberty,BBC,R,R,4,0,1,0,0,1,5,0,3,6,3,1
1026,1265300224,C. Willis,Cj Willis,Willis,1B,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,2,1,1,0,2,0,5,0,2,4,0,1
1026,1317344768,K. Garbowski,Kyle Garbowski,Garbowski,SS,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,L,R,4,2,0,0,0,0,2,3,2,3,0,1
1026,1084103168,M. Fung,Matty Fung,Fung,LF,University of San Francisco,SF,730365696,San Francisco,BBC,L,R,2,3,0,0,0,0,2,1,1,3,0,1
1026,1088524544,L. Schweizer,Logan Schweizer,Schweizer,2B,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,0,2,0,0,0,0,0,0,2,4,1,1
1026,1238203392,J. Hernandez,Jaylen Hernandez,Hernandez,1B,Winthrop University,WIN,730294784,Winthrop,BBC,L,R,0,2,2,0,0,0,2,0,0,3,0,1
1026,1100142336,J. Ritter,Jamal Ritter,Ritter,CF,Norfolk State University,NORF,3904,Norfolk State,BBC,L,L,4,1,0,0,1,0,5,0,3,4,1,1
1026,1139944960,R. Niedzwiedz,Ryan Niedzwiedz,Niedzwiedz,3B,Southern Illinois Univ.-Edwardsville,SIUE,730298112,SIU Edwardsville,BBC,L,R,1,3,1,1,0,0,5,0,1,5,1,1
1026,1279541248,B. Martin,Brayden Martin,Martin,LF,University of Maryland-College Park,MD,730172928,Maryland,BBC,L,R,4,2,0,0,0,0,2,1,2,4,4,1
1026,1332973312,A. Agresti,Adam Agresti,Agresti,1B,St. John's University (NY),SJU,4285,St. John's,BBC,R,R,1,3,2,0,0,0,4,0,1,1,0,1
1026,1273172737,K. Spence,Keenan Spence,Spence,RF,Purdue University,PUR,730353152,Purdue,BBC,R,R,2,1,1,0,1,0,1,0,3,0,0,1
1026,1334935552,L. Gaffney,Luke Gaffney,Gaffney,1B,Purdue University,PUR,730353152,Purdue,BBC,R,R,0,5,1,0,0,0,1,1,1,1,0,1
1026,1195390464,H. King,Houston King,King,LF,Ball State University,BALL,730195456,Ball State,BBC,L,L,5,1,1,0,0,0,1,0,1,1,1,1
1026,1143040000,C. Bayne,Carson Bayne,Bayne,LF,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,3,2,2,0,1,0,5,0,1,3,1,1
1026,1334298880,N. Furcht,Noah Furcht,Furcht,3B,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,3,2,1,0,0,1,5,1,2,4,1,1
1026,1238242304,Z. Payne,Zandt Payne,Payne,SS,Abilene Christian University,AC,730375936,Abilene Christian,BBC,S,R,0,5,0,0,0,1,4,2,2,5,3,1
1026,1100576512,B. Carter,Bristol Carter,Carter,LF,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,2,4,0,0,0,0,2,1,4,5,0,1
1026,1225722624,B. Parker,Ben Parker,Parker,CF,College of William & Mary,WM,730232064,William & Mary,BBC,S,L,1,2,1,0,2,1,2,0,2,1,1,1
1026,1220509440,A. Saunier,Alexander Saunier,Saunier,1B,University of New Orleans,UNO,5380,New Orleans,BBC,L,R,0,0,1,0,0,0,3,0,3,3,0,1
1026,1297352960,G. Grahovac,Gavin Grahovac,Grahovac,3B,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,1,2,0,0,2,0,4,0,0,0,1,1
1026,1085399296,G. Mills,Griffin Mills,Mills,DH,Northwestern University,NW,730247680,Northwestern,BBC,R,R,2,0,0,0,0,0,6,0,0,2,1,1
1026,1257459968,J. Freeman,Jackson Freeman,Freeman,RF,Northwestern University,NW,730247680,Northwestern,BBC,L,R,5,5,1,0,0,0,6,0,1,6,1,1
1026,1080786432,G. Miller,Gage Miller,Miller,3B,University of Alabama,ALA,730206976,Alabama,BBC,R,R,1,4,1,0,2,0,5,1,3,0,0,1
1026,1176216576,J. Lebron,Justin Lebron,Lebron,SS,University of Alabama,ALA,730206976,Alabama,BBC,R,R,1,4,1,0,1,0,2,2,0,4,2,1
1026,1251616000,B. Valentine,Balin Valentine,Valentine,LF,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,1,3,0,0,0,0,2,0,1,2,0,1
1026,1239328512,W. Gasparin,Will Gasparin,Gasparin,CF,University of Texas,TEX,245,Texas,BBC,R,R,1,3,0,0,1,0,7,0,2,3,1,1
1026,1306696448,J. Schaffner,Jake Schaffner,Schaffner,DH,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,0,3,2,0,0,0,4,0,0,1,0,1
1026,1099860992,C. Taggart,Casen Taggart,Taggart,DH,Washington State University,WSU,4505,Washington State,BBC,L,R,1,3,1,0,0,0,5,0,1,1,0,1
1026,1259710976,J. Paulick,Jake Paulick,Paulick,DH,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,7,3,1,0,1,0,4,0,3,1,1,1
1026,1241625088,M. Davis,Martell Davis,Davis,2B,Oral Roberts University,ORU,730180096,Oral Roberts,BBC,R,R,1,0,1,0,0,0,6,0,2,2,0,1
1026,1202679552,E. Funkhouser,Evan Funkhouser,Funkhouser,SS,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,2,2,1,0,0,0,5,0,2,0,0,1
1026,1262664192,K. Milewsky,Kevin Milewsky,Milewsky,DH,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,2,0,0,0,1,1,3,1,0,2,0,1
1026,1143053312,B. Phelps,Bryce Phelps,Phelps,RF,Wagner College,WAG,730192640,Wagner,BBC,R,R,1,2,0,0,0,0,0,0,5,3,0,1
1026,1195529984,A. Serrano,Albert Serrano,Serrano,CF,Wagner College,WAG,730192640,Wagner,BBC,R,R,1,3,1,0,0,0,10,0,3,3,0,1
1026,1296546816,C. Roche,Connor Roche,Roche,3B,Wagner College,WAG,730192640,Wagner,BBC,R,R,0,1,0,0,0,0,2,0,3,1,2,1
1026,1145836288,T. Hondras,Tre Hondras,Hondras,2B,Marshall University,MRSH,730333696,Marshall,BBC,R,R,4,4,1,0,0,0,5,0,4,8,2,1
1026,1245930752,A. Alicea,Alex Alicea,Alicea,2B,University of Louisville,LOU,5467,Louisville,BBC,L,L,1,2,1,0,0,0,0,1,4,1,3,1
1026,1281731072,P. Coley,Parker Coley,Coley,RF,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,R,R,2,1,1,0,0,0,4,0,1,3,0,1
1026,1320627456,J. Hall,Jude Hall,Hall,CF,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,L,R,3,2,1,0,0,0,1,0,1,2,0,1
1026,1081827584,E. Larsen,Erik Larsen,Larsen,2B,Oakland University,OAK,5386,Oakland,BBC,R,R,2,1,0,1,1,0,3,0,1,2,1,1
1026,1111769088,S. Griffith,Sam Griffith,Griffith,SS,Oakland University,OAK,5386,Oakland,BBC,R,R,2,2,0,0,0,0,2,0,3,2,0,1
1026,1090856448,A. Hausner,Anthony Hausner,Hausner,1B,The Citadel,CIT,730366720,The Citadel,BBC,S,R,2,2,0,0,1,1,2,1,1,4,1,1
1026,1330601216,M. Little,Morgan Little,Little,1B,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,S,R,2,0,1,0,0,1,2,0,2,3,0,1
1026,1142070272,R. Lavey,Robbie Lavey,Lavey,C,George Washington University,GW,730249216,George Washington,BBC,L,L,0,2,1,0,0,1,1,0,2,6,0,1
1026,1130203648,J. Zamora,Joseph Zamora,Zamora,2B,Appalachian State University,APP,730240256,Appalachian State,BBC,S,R,0,0,0,0,0,1,3,1,0,4,1,1
1026,1281600000,W. Kelly,Wade Kelly,Kelly,CF,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,R,R,2,1,1,0,0,0,3,0,1,3,1,1
1026,1238257920,T. Bethel,Tate Bethel,Bethel,3B,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,R,R,0,3,2,0,0,0,3,0,2,5,0,1
1026,1281514496,P. Airhart,Parker Airhart,Airhart,C,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,R,R,1,3,1,0,0,0,3,0,3,2,2,1
1026,1265387264,J. Smallwood,Jake Smallwood,Smallwood,C,UAB,UAB,730345984,UAB,BBC,L,R,2,1,0,0,0,0,3,2,0,3,0,1
1026,1099379456,B. Kettering,Brooks Kettering,Kettering,2B,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,L,R,2,5,2,0,0,0,5,1,1,4,2,1
1026,1162511360,C. Krauss,Chayton Krauss,Krauss,3B,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,R,R,3,4,1,0,2,0,5,0,5,6,0,1
1026,1268336640,B. Cannon,Bryce Cannon,Cannon,1B,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,L,L,2,0,1,0,2,1,7,1,1,6,1,1
1026,1315265792,D. Mcintyre,Dalton Mcintyre,Mcintyre,CF,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,L,L,0,6,0,0,0,1,3,0,0,6,0,1
1026,1167235840,C. Bogenpohl,Caden Bogenpohl,Bogenpohl,DH,Missouri State University,MOSU,5382,Missouri State,BBC,L,R,6,0,0,0,1,0,4,2,2,1,1,1
1026,1084130304,M. Dinges,Marco Dinges,Dinges,DH,Florida State University,FSU,101,Florida State,BBC,R,R,2,3,1,0,1,0,3,0,2,2,1,1
1026,1123979264,J. Moroknek,Jack Moroknek,Moroknek,LF,Butler University,BUT,730283520,Butler,BBC,L,R,4,1,2,0,0,0,7,0,1,3,0,1
1026,1135898880,K. Lewis,Kade Lewis,Lewis,DH,Butler University,BUT,730283520,Butler,BBC,L,R,2,1,2,0,0,1,3,2,1,3,0,1
1026,1239325952,R. Drumm,Ryan Drumm,Drumm,LF,Butler University,BUT,730283520,Butler,BBC,R,R,4,2,1,0,2,0,0,0,1,1,2,1
1026,1279518720,D. Charney,Drew Charney,Charney,C,Butler University,BUT,730283520,Butler,BBC,R,R,0,1,1,0,1,0,6,0,1,0,0,1
1026,1162367744,T. Caraway,Trent Caraway,Caraway,3B,Oregon State University,ORST,3111,Oregon State,BBC,R,R,1,3,2,0,2,0,4,0,1,2,1,1
1026,1162227968,G. Gregory,Gus Gregory,Gregory,2B,Wright State University,WRST,5390,Wright State,BBC,S,R,5,1,0,0,0,0,4,1,2,3,1,1
1026,1310404864,A. Lopez,Adrian Lopez,Lopez,SS,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,1,2,0,0,0,0,4,0,2,0,0,1
1026,1315667712,J. Hefft,Jason Hefft,Hefft,2B,UNLV,UNLV,730161664,UNLV,BBC,R,R,2,2,0,0,1,1,0,0,1,5,0,1
1026,1204866561,K. Durschlag,Konni Durschlag,Durschlag,RF,High Point University,HP,730321152,High Point,BBC,R,R,3,5,1,0,0,0,6,1,3,2,3,1
1026,1304694016,S. O'leary,Sean O'leary,O'leary,DH,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,L,R,1,3,0,0,0,0,5,1,1,1,1,1
1026,1092700416,L. Godsey,Landon Godsey,Godsey,C,Belmont University,BEL,730190336,Belmont,BBC,R,R,1,3,0,0,1,0,3,1,3,2,0,1
1026,1207474945,C. Badylak,Clay Badylak,Badylak,SS,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,L,5,3,0,0,0,0,3,1,3,5,1,1
1026,1330724096,T. Takats,Tj Takats,Takats,LF,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,L,L,1,2,1,0,0,0,2,0,0,5,0,1
1026,1099439872,B. Hemphill,Ben Hemphill,Hemphill,1B,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,1,0,0,0,1,0,3,1,1,3,0,1
1026,1145877504,J. Mckee,Jake Mckee,Mckee,LF,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,1,3,0,0,0,0,1,2,3,4,0,1
1026,1310862337,C. Brunson,Chase Brunson,Brunson,CF,Texas Christian University,TCU,5045,TCU,BBC,R,R,1,1,1,0,1,1,1,1,0,3,0,1
1026,1207471872,B. Kresser,Brodie Kresser,Kresser,2B,West Virginia University,WVU,5327,West Virginia,BBC,R,R,2,0,1,0,0,1,2,0,1,5,0,1
1026,1088941056,K. Herbert,Kaleb Herbert,Herbert,SS,University of Toledo,TOL,5388,Toledo,BBC,R,R,0,0,0,0,0,0,7,0,1,4,1,1
1026,1104770816,J. Wagner,Jp Wagner,Wagner,3B,University of Toledo,TOL,5388,Toledo,BBC,L,R,1,4,1,0,0,0,1,0,1,4,1,1
1026,1198650880,Z. Selfon,Zach Selfon,Selfon,2B,Northwestern University,NW,730247680,Northwestern,BBC,R,R,1,3,0,0,0,0,2,1,2,2,1,1
1026,1229023744,D. Smith,Derek Smith,Smith,DH,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,7,4,1,0,0,1,2,0,1,6,0,1
1026,1311028736,J. Schattle,Jagger Schattle,Schattle,1B,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,S,R,0,1,1,0,0,0,5,1,2,3,0,1
1026,1091474944,B. Leroux,Brando Leroux,Leroux,SS,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,R,R,1,4,2,0,0,0,0,1,5,0,2,1
1026,1200816384,E. Pelayo,Elijah Pelayo,Pelayo,SS,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,1,2,1,0,0,0,2,0,0,4,0,1
1026,1100436992,B. Wilson,Brendan Wilson,Wilson,RF,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,2,2,1,0,2,0,0,0,1,0,1,1
1026,1220089344,L. Baker,Logan Baker,Baker,3B,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,1,3,0,0,1,0,2,0,0,4,0,1
1026,1196971008,J. Ross,Jackson Ross,Ross,DH,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,5,4,0,0,1,0,1,0,2,4,0,1
1026,1210173696,A. Fischer,Andrew Fischer,Fischer,3B,University of Mississippi,MISS,5322,Ole Miss,BBC,S,R,3,1,0,0,1,1,5,2,3,4,2,1
1026,1184945920,R. Mannino,Robert Mannino,Mannino,LF,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,0,3,1,0,0,1,1,2,1,2,0,1
1026,1074228480,B. Durfee,Brendan Durfee,Durfee,1B,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,R,3,3,3,0,3,0,4,1,2,4,0,1
1026,1297682176,R. Calvin,Reiss Calvin,Calvin,CF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,S,R,5,2,2,0,1,0,4,1,2,4,1,1
1026,1304691968,A. Ortiz,Avery Ortiz,Ortiz,DH,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,1,2,1,0,2,0,6,0,3,2,0,1
1026,1143009280,M. Winslow,Macon Winslow,Winslow,C,Duke University,DUKE,730336256,Duke,BBC,R,R,3,2,2,0,1,0,4,0,2,0,0,1
1026,1333122048,K. Jimenez,Kenneth Jimenez,Jimenez,DH,University of Houston,HOU,3030,Houston,BBC,R,R,3,2,0,0,0,0,1,0,1,3,3,1
1026,1084564992,C. Monda,Carter Monda,Monda,CF,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,3,3,1,0,0,0,3,0,1,5,0,1
1026,1235341569,N. Sackett,Nicky Sackett,Sackett,3B,University of Akron,AKR,540536064,Akron,BBC,R,R,0,5,0,0,0,0,4,2,1,1,0,1
1026,1292556800,M. Davinni,Michael Davinni,Davinni,3B,University of Utah,UTAH,730328320,Utah,BBC,R,R,4,4,0,0,0,1,3,1,3,4,0,1
1026,1195553024,A. Benhardt,Alan Benhardt,Benhardt,LF,Winthrop University,WIN,730294784,Winthrop,BBC,L,L,1,3,2,0,0,0,4,0,3,1,1,1
1026,1188063744,S. Myers,Sam Myers,Myers,LF,Texas Christian University,TCU,5045,TCU,BBC,L,L,0,2,1,0,0,0,0,0,3,5,0,1
1026,1195502592,J. Reid,Joe Reid,Reid,DH,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,0,2,0,0,0,0,6,0,1,0,0,1
1026,1085904384,N. Simpson,Nate Simpson,Simpson,RF,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,L,3,3,0,0,0,0,1,0,1,4,1,1
1026,1157546753,C. Karczewski,Camden Karczewski,Karczewski,SS,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,7,3,0,0,0,0,6,0,3,9,0,1
1026,1172414720,J. Osterhouse,Justin Osterhouse,Osterhouse,RF,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,R,0,7,2,0,1,0,3,3,3,3,0,1
1026,1279201792,J. Trabbie,Jake Trabbie,Trabbie,1B,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,1,0,0,0,0,0,3,1,1,3,0,1
1026,1224143360,K. Jones,Kyle Jones,Jones,CF,Stetson University,STET,730261504,Stetson,BBC,R,R,2,2,1,0,0,0,0,3,1,4,0,1
1026,1189127936,J. Stransky,Justin Stransky,Stransky,C,Fresno State,FRES,730384384,Fresno State,BBC,R,R,2,1,2,0,0,1,1,0,2,1,0,1
1026,1187804161,M. Persons,Mason Persons,Persons,3B,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,2,0,0,0,0,0,2,0,3,3,0,1
1026,1248737024,I. Webb,Isaac Webb,Webb,SS,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,1,6,1,1,0,1,5,1,1,1,1,1
1026,1310607360,D. Kerr,Drake Kerr,Kerr,CF,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,0,4,1,0,0,0,3,0,3,5,1,1
1026,1304737025,R. McKay,Ryan  McKay,McKay,2B,Michigan State University,MSU,1551,Michigan State,BBC,L,R,0,4,0,0,0,0,0,1,1,4,1,1
1026,1285714688,H. Taubert,Harrison Taubert,Taubert,RF,University of Evansville,EVAN,730327808,Evansville,BBC,R,R,1,3,1,0,0,0,1,0,2,1,1,1
1026,1296603136,A. Hobson,Aaron Hobson,Hobson,2B,Presbyterian College,PRE,730184192,Presbyterian,BBC,R,R,1,3,1,0,0,1,7,0,1,2,2,1
1026,1273276928,C. Giusti,Connor Giusti,Giusti,2B,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,0,2,2,0,1,0,2,1,2,0,0,1
1026,1142832128,K. Karstetter,Kevin Karstetter,Karstetter,DH,Arizona State University,ASU,5035,Arizona State,BBC,R,R,2,3,1,1,0,0,5,0,2,1,0,1
1026,1334287616,G. Roessler,Gabe Roessler,Roessler,SS,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,0,2,0,0,0,1,1,0,4,3,0,1
1026,1194279680,Z. Rice,Zak Rice,Rice,DH,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,2,0,0,0,0,2,3,0,1,2,1,1
1026,1263263744,A. Diaz,Alex Diaz,Diaz,RF,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,L,L,1,3,1,0,0,0,2,1,0,1,1,1
1026,1195420928,E. Dowell,Easton Dowell,Dowell,2B,McNeese State University,MCNS,730285056,McNeese State,BBC,R,R,1,4,2,0,1,0,7,0,0,1,1,1
1026,1330772992,D. Joyce,Dylan Joyce,Joyce,1B,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,2,4,2,0,0,0,5,0,1,2,0,1
1026,1074241280,D. Carr,Davis Carr,Carr,C,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,3,1,0,0,1,0,5,2,3,0,0,1
1026,1129848320,B. Ronken,Bryce Ronken,Ronken,RF,South Dakota State University,SDST,730323200,South Dakota State,BBC,L,R,1,2,1,0,0,0,3,1,0,7,0,1
1026,1187097344,C. Sintek,Carter Sintek,Sintek,SS,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,1,4,0,1,2,0,1,1,4,8,3,1
1026,1303447040,G. Howard,George (Jed) Howard,Howard,DH,Davidson College,DAV,730363136,Davidson,BBC,L,L,2,1,1,0,0,0,3,0,1,1,0,1
1026,1306772736,N. Spaventa,Nick Spaventa,Spaventa,1B,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,R,R,1,4,0,0,1,1,2,0,3,4,1,1
1026,1310805248,C. Chavez,Connor Chavez,Chavez,2B,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,R,R,1,5,0,0,0,1,2,1,0,4,1,1
1026,1084481280,K. Peer,Kaden Peer,Peer,RF,University of Missouri,MIZZ,4806,Missouri,BBC,L,R,0,2,0,0,0,0,0,0,3,4,0,1
1026,1277144576,J. Fitzgerald,Joshua Fitzgerald,Fitzgerald,RF,University of Minnesota,MINN,4864,Minnesota,BBC,R,R,1,0,1,0,1,0,1,2,4,0,0,1
1026,1166296832,K. Dudding,Kole Dudding,Dudding,DH,Oral Roberts University,ORU,730180096,Oral Roberts,BBC,R,R,4,0,0,0,0,0,2,0,1,2,1,1
1026,1297496320,L. Lavin,Luke Lavin,Lavin,LF,Stanford University,STAN,730251264,Stanford,BBC,L,R,1,1,0,0,0,0,1,1,1,6,0,1
1026,1174874368,G. Larsen,Garrett Larsen,Larsen,LF,Yale University,YALE,730334464,Yale,BBC,R,R,1,0,0,0,0,1,2,0,0,6,0,1
1026,1251444736,S. Antonacci,Sam Antonacci,Antonacci,3B,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,L,R,5,4,4,0,0,0,2,3,4,5,0,1
1771,1160177664,E. Groff,Ethan Groff,Groff,CF,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,5,4,0,0,1,1,1,0,4,5,2,2
1771,1180839936,N. Watson,Nolan Watson,Watson,C,University of Dayton,DAY,730194688,Dayton,BBC,R,R,1,1,0,0,1,2,4,1,2,5,0,2
1771,1276603904,Z. Weston,Zach Weston,Weston,3B,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,L,R,1,1,0,0,0,0,5,0,0,5,1,2
1771,1312921856,E. Dickerson,Elijah Dickerson,Dickerson,RF,Towson University,TOWS,730318336,Towson,BBC,L,R,3,6,2,0,0,0,2,0,5,2,1,2
1771,1126989824,J. Frank,Jack Frank,Frank,RF,Michigan State University,MSU,1551,Michigan State,BBC,L,L,0,4,1,0,1,0,6,0,3,4,1,2
1771,1181650176,R. Petracci,Robbie Petracci,Petracci,RF,University of South Alabama,USA,730298880,South Alabama,BBC,L,R,1,0,0,0,0,0,4,0,1,2,1,2
1771,1117157888,J. Mershon,Joseph Mershon,Mershon,2B,The Ohio State University,OSU,4144,Ohio State,BBC,S,R,6,4,1,0,1,0,5,0,5,4,0,2
1771,1305989888,J. Luikart,Jay Luikart,Luikart,CF,Wright State University,WRST,5390,Wright State,BBC,L,L,3,7,1,0,1,0,4,0,2,6,1,2
1771,1084343552,J. Odom,John Odom,Odom,2B,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,2,2,2,0,0,0,4,0,3,3,0,2
1771,1113765632,D. Melfi,David Melfi,Melfi,C,Wagner College,WAG,730192640,Wagner,BBC,R,R,4,2,1,0,0,0,6,0,3,1,0,2
1771,1182131712,D. Bowling,Dalton Bowling,Bowling,DH,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,2,2,0,0,0,0,3,0,4,3,0,2
1771,1126406400,A. Casillas,Aaron Casillas,Casillas,SS,Cal Poly,CP,5487,Cal Poly,BBC,R,R,0,3,0,0,0,0,4,0,3,3,0,2
1771,1231533568,V. Cimini,Vince Cimini,Cimini,DH,Boston College,BC,227,Boston College,BBC,R,R,4,4,0,0,1,0,2,0,2,2,2,2
1771,1086603520,M. Cline,Marcus Cline,Cline,SS,Tulane University,TULN,730354176,Tulane,BBC,L,R,1,2,0,0,0,0,4,1,1,5,2,2
1771,1185447680,M. Bolton jr.,Mike Bolton jr.,Bolton jr.,DH,Purdue University,PUR,730353152,Purdue,BBC,L,R,0,1,0,0,0,0,4,2,1,2,0,2
1771,1223396608,S. Miyao,Stone Miyao,Miyao,2B,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,L,R,0,2,0,0,0,0,4,0,3,2,1,2
1771,1310466560,B. Widder,Brent Widder,Widder,SS,University of Evansville,EVAN,730327808,Evansville,BBC,R,R,3,2,2,0,0,0,1,0,0,1,0,2
1771,1109683456,M. Ladusau,Miller Ladusau,Ladusau,LF,Abilene Christian University,AC,730375936,Abilene Christian,BBC,L,R,4,6,0,0,0,0,8,2,2,0,1,2
1771,1168477696,T. Causey,Tyler Causey,Causey,DH,University of South Carolina,SCAR,730348544,South Carolina,BBC,L,R,4,1,0,0,0,0,5,1,3,2,0,2
1771,1184398848,C. Hake,Carson Hake,Hake,3B,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,0,2,0,0,1,0,4,0,0,1,0,2
1771,1092329472,J. Alvarez,Julian Alvarez,Alvarez,CF,California Baptist University,CBU,5091,California Baptist,BBC,L,L,1,2,1,0,0,0,2,0,3,5,0,2
1771,1116320000,S. Bardatsos,Socrates Bardatsos,Bardatsos,DH,George Mason University,GMU,730265088,George Mason,BBC,S,R,1,0,0,0,1,0,0,0,4,3,0,2
1771,1224289280,T. Flores,Tito Flores,Flores,RF,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,0,3,0,0,1,0,2,0,2,5,2,2
1771,1322292480,P. Powell,Peyton Powell,Powell,DH,University of Texas,TEX,245,Texas,BBC,L,R,1,8,1,0,0,0,5,0,2,5,4,2
1771,1327711744,J. Yorke,Joe Yorke,Yorke,1B,Cal Poly,CP,5487,Cal Poly,BBC,L,R,2,2,0,0,0,0,1,1,3,6,0,2
1771,1304786176,A. Kelly,Austin Kelly,Kelly,DH,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,R,0,3,1,0,0,0,3,2,2,5,1,2
